"gene_symbol" "cumFraction" "rank" "indicator"
"ENSG00000142655" 0.397071552221581 5505 2
"ENSG00000120942" 0.401038661281016 5560 2
"ENSG00000158828" 0.401832083092902 5571 2
"ENSG00000179051" 0.405943450663589 5628 2
"ENSG00000171612" 0.407313906520485 5647 2
"ENSG00000116213" 0.41200230813618 5712 2
"ENSG00000157978" 0.426860934795153 5918 2
"ENSG00000142751" 0.427293710328909 5924 2
"ENSG00000090020" 0.429457587997692 5954 2
"ENSG00000160049" 0.434578765147144 6025 2
"ENSG00000204160" 0.435083669936526 6032 2
"ENSG00000178585" 0.435300057703404 6035 2
"ENSG00000215788" 0.439844200807848 6098 2
"ENSG00000228794" 0.440854010386613 6112 2
"ENSG00000186501" 0.446263704558569 6187 2
"ENSG00000131584" 0.446840738603578 6195 2
"ENSG00000067606" 0.450014425851125 6239 2
"ENSG00000198746" 0.450158684362377 6241 2
"ENSG00000041988" 0.450375072129256 6244 2
"ENSG00000090432" 0.450447201384882 6245 2
"ENSG00000058453" 0.451457010963647 6259 2
"ENSG00000117640" 0.454197922677438 6297 2
"ENSG00000162413" 0.454630698211194 6303 2
"ENSG00000184677" 0.457010963646855 6336 2
"ENSG00000009780" 0.457227351413733 6339 2
"ENSG00000011007" 0.463502596653202 6426 2
"ENSG00000142784" 0.464800923254472 6444 2
"ENSG00000157881" 0.468768032313906 6499 2
"ENSG00000162545" 0.471004039238315 6530 2
"ENSG00000224051" 0.471076168493941 6531 2
"ENSG00000049239" 0.471581073283324 6538 2
"ENSG00000116688" 0.474538372763993 6579 2
"ENSG00000233954" 0.474754760530871 6582 2
"ENSG00000007923" 0.476557991921523 6607 2
"ENSG00000198793" 0.478505481823428 6634 2
"ENSG00000049245" 0.482977495672245 6696 2
"ENSG00000053372" 0.488387189844201 6771 2
"ENSG00000204859" 0.490118291979227 6795 2
"ENSG00000126705" 0.493941142527409 6848 2
"ENSG00000160072" 0.494806693594922 6860 2
"ENSG00000060642" 0.49963935372187 6927 2
"ENSG00000117682" 0.500144258511252 6934 2
"ENSG00000116809" 0.500721292556261 6942 2
"ENSG00000158156" 0.505553952683208 7009 2
"ENSG00000162408" 0.50865551067513 7052 2
"ENSG00000159363" 0.512406231967686 7104 2
"ENSG00000130939" 0.51269474899019 7108 2
"ENSG00000117643" 0.515724177726486 7150 2
"ENSG00000158161" 0.519114252740912 7197 2
"ENSG00000177000" 0.521133871898442 7225 2
"ENSG00000238142" 0.523802654356607 7262 2
"ENSG00000179743" 0.524019042123485 7265 2
"ENSG00000157870" 0.533612233121754 7398 2
"ENSG00000054523" 0.535992498557415 7431 2
"ENSG00000116786" 0.542267743796884 7518 2
"ENSG00000176083" 0.544287362954414 7546 2
"ENSG00000224870" 0.5666474321985 7856 2
"ENSG00000169972" 0.581722446624351 8065 2
"ENSG00000117305" 0.585545297172533 8118 2
"ENSG00000116661" 0.588646855164455 8161 2
"ENSG00000175087" 0.588935372186959 8165 2
"ENSG00000117751" 0.589440276976341 8172 2
"ENSG00000130940" 0.592613964223889 8216 2
"ENSG00000116273" 0.594633583381419 8244 2
"ENSG00000162542" 0.595138488170802 8251 2
"ENSG00000237491" 0.595643392960185 8258 2
"ENSG00000189409" 0.602495672244662 8353 2
"ENSG00000117308" 0.60603000577034 8402 2
"ENSG00000197785" 0.608843046739758 8441 2
"ENSG00000127463" 0.611872475476053 8483 2
"ENSG00000197312" 0.621393537218696 8615 2
"ENSG00000157911" 0.622331217541835 8628 2
"ENSG00000179163" 0.623268897864974 8641 2
"ENSG00000132906" 0.623413156376226 8643 2
"ENSG00000215790" 0.629832660126947 8732 2
"ENSG00000169991" 0.63033756491633 8739 2
"ENSG00000236810" 0.632068667051356 8763 2
"ENSG00000176092" 0.635747259088286 8814 2
"ENSG00000130695" 0.636468551644547 8824 2
"ENSG00000116353" 0.639858626658973 8871 2
"ENSG00000187583" 0.64101269474899 8887 2
"ENSG00000116138" 0.642455279861512 8907 2
"ENSG00000158109" 0.643320830929025 8919 2
"ENSG00000169914" 0.647864974033468 8982 2
"ENSG00000116685" 0.64836987882285 8989 2
"ENSG00000131697" 0.650317368724755 9016 2
"ENSG00000238164" 0.653635314483554 9062 2
"ENSG00000162430" 0.656881130986728 9107 2
"ENSG00000180198" 0.657890940565493 9121 2
"ENSG00000142794" 0.660631852279284 9159 2
"ENSG00000040487" 0.666690709751875 9243 2
"ENSG00000142632" 0.667772648586267 9258 2
"ENSG00000272106" 0.673831506058857 9342 2
"ENSG00000011021" 0.678664166185805 9409 2
"ENSG00000215014" 0.678736295441431 9410 2
"ENSG00000131591" 0.683785343335257 9480 2
"ENSG00000237436" 0.686309867282169 9515 2
"ENSG00000001460" 0.697994806693595 9677 2
"ENSG00000049246" 0.701384881708021 9724 2
"ENSG00000049249" 0.702971725331794 9746 2
"ENSG00000187961" 0.714584535487594 9907 2
"ENSG00000132881" 0.719777841892672 9979 2
"ENSG00000285646" 0.720859780727063 9994 2
"ENSG00000162591" 0.721364685516445 10001 2
"ENSG00000158006" 0.72864974033468 10102 2
"ENSG00000171621" 0.733410271206001 10168 2
"ENSG00000149527" 0.734997114829775 10190 2
"ENSG00000171680" 0.738459319099827 10238 2
"ENSG00000083444" 0.741200230813618 10276 2
"ENSG00000229162" 0.744446047316792 10321 2
"ENSG00000142733" 0.745311598384304 10333 2
"ENSG00000162482" 0.7483410271206 10375 2
"ENSG00000188807" 0.752813040969417 10437 2
"ENSG00000180758" 0.756275245239469 10485 2
"ENSG00000173614" 0.760458742065782 10543 2
"ENSG00000188672" 0.760530871321408 10544 2
"ENSG00000169504" 0.760819388343912 10548 2
"ENSG00000107404" 0.766156953260242 10622 2
"ENSG00000230424" 0.76731102135026 10638 2
"ENSG00000272426" 0.77135025966532 10694 2
"ENSG00000130772" 0.772143681477207 10705 2
"ENSG00000226664" 0.776832083092902 10770 2
"ENSG00000219481" 0.781448355452972 10834 2
"ENSG00000235169" 0.783467974610502 10862 2
