"gene_symbol" "cumFraction" "rank" "indicator"
"ENSMUSG00000039377" 0.869432481055443 15948 1
"ENSMUSG00000115591" 0.870958948917843 15976 1
"ENSMUSG00000046338" 0.881971324210871 16178 1
"ENSMUSG00000104413" 0.882298424467099 16184 1
"ENSMUSG00000097170" 0.895600501553726 16428 1
"ENSMUSG00000094520" 0.896309218775555 16441 1
"ENSMUSG00000040569" 0.897508586381726 16463 1
"ENSMUSG00000108171" 0.90110668920024 16529 1
"ENSMUSG00000074004" 0.901978956550183 16545 1
"ENSMUSG00000020374" 0.906122226462411 16621 1
"ENSMUSG00000032191" 0.907921277871668 16654 1
"ENSMUSG00000086105" 0.90993839611841 16691 1
"ENSMUSG00000100860" 0.917570735430409 16831 1
"ENSMUSG00000022306" 0.919533336967781 16867 1
"ENSMUSG00000045534" 0.928801177560922 17037 1
"ENSMUSG00000108308" 0.929509894782751 17050 1
"ENSMUSG00000032224" 0.930763779098294 17073 1
"ENSMUSG00000112907" 0.933762198113722 17128 1
"ENSMUSG00000021098" 0.934579948754293 17143 1
"ENSMUSG00000046178" 0.935397699394865 17158 1
"ENSMUSG00000020475" 0.940358719947664 17249 1
"ENSMUSG00000089900" 0.944447473150521 17324 1
"ENSMUSG00000030433" 0.946137491141035 17355 1
"ENSMUSG00000036800" 0.94940849370332 17415 1
"ENSMUSG00000074417" 0.952679496265605 17475 1
"ENSMUSG00000056821" 0.958185683912119 17576 1
"ENSMUSG00000085757" 0.976394264842174 17910 1
"ENSMUSG00000090176" 0.981736902360573 18008 1
"ENSMUSG00000086591" 0.982718203129259 18026 1
"ENSMUSG00000106777" 0.98277271983863 18027 1
"ENSMUSG00000106466" 0.985007904922859 18068 1
"ENSMUSG00000085095" 0.991277326500572 18183 1
"ENSMUSG00000105837" 0.996510930600229 18279 1
"ENSMUSG00000106194" 0.997274164531429 18293 1
"ENSMUSG00000113101" 0.997819331625143 18303 1


"gene_symbol" "cumFraction" "rank" "indicator"
"ENSMUSG00000058600" 0.00802388505318156 129 2
"ENSMUSG00000061315" 0.00926789823972134 149 2
"ENSMUSG00000016998" 0.011009516700877 177 2
"ENSMUSG00000084786" 0.0162343720843441 261 2
"ENSMUSG00000021423" 0.0173539839522299 279 2
"ENSMUSG00000050856" 0.0200908129626174 323 2
"ENSMUSG00000031231" 0.022454438017043 361 2
"ENSMUSG00000027006" 0.0244448591155066 393 2
"ENSMUSG00000028249" 0.028114698015799 452 2
"ENSMUSG00000022136" 0.0283012999937799 455 2
"ENSMUSG00000027199" 0.0400572246065808 644 2
